station name,distance_group,date_formatted,tripduration,trip_distance,count
28 St & 36 Ave,2-3 km,08/2020,283288,557.5499554778016,205
28 St & 36 Ave,4-5 km,06/2019,35068,87.02659130759112,18
28 St & 36 Ave,4-5 km,06/2020,119161,303.6903398098396,64
28 St & 36 Ave,4-5 km,07/2019,38921,95.332529481185,21
28 St & 36 Ave,4-5 km,07/2020,133821,368.2848803109381,77
28 St & 36 Ave,4-5 km,08/2019,56951,144.00317048281065,31
28 St & 36 Ave,4-5 km,08/2020,141247,354.42011706612897,73
28 St & 36 Ave,6-7 km,06/2019,6764,21.895086367219992,3
28 St & 36 Ave,6-7 km,06/2020,16912,45.84188167721012,7
28 St & 36 Ave,6-7 km,07/2019,12597,33.81040094439512,5
28 St & 36 Ave,6-7 km,07/2020,18079,40.76814896068489,6
28 St & 36 Ave,6-7 km,08/2019,30558,86.6702951138357,13
28 St & 36 Ave,6-7 km,08/2020,34593,83.88672550304899,13
28 St & 36 Ave,8-9 km,06/2019,3026,9.040415723659695,1
28 St & 36 Ave,8-9 km,06/2020,21685,58.91181487969544,7
28 St & 36 Ave,8-9 km,07/2019,0,0.0,0
28 St & 36 Ave,8-9 km,07/2020,19524,58.8994595367553,7
28 St & 36 Ave,8-9 km,08/2019,5116,16.14076600027375,2
28 St & 36 Ave,8-9 km,08/2020,11056,25.870597252969016,3
28 St & 36 Ave,10-11 km,06/2019,0,0.0,0
28 St & 36 Ave,10-11 km,06/2020,0,0.0,0
28 St & 36 Ave,10-11 km,07/2019,0,0.0,0
28 St & 36 Ave,10-11 km,07/2020,7556,21.55525255534948,2
28 St & 36 Ave,10-11 km,08/2019,0,0.0,0
28 St & 36 Ave,10-11 km,08/2020,7738,22.78223305213463,2
28 St & 36 Ave,12-13 km,06/2019,0,0.0,0
28 St & 36 Ave,12-13 km,06/2020,0,0.0,0
28 St & 36 Ave,12-13 km,07/2019,0,0.0,0
28 St & 36 Ave,12-13 km,07/2020,0,0.0,0
28 St & 36 Ave,12-13 km,08/2019,0,0.0,0
28 St & 36 Ave,12-13 km,08/2020,0,0.0,0
28 St & 38 Ave,0-1 km,06/2019,220916,437.7357706459626,447
28 St & 38 Ave,0-1 km,06/2020,0,0.0,0
28 St & 38 Ave,0-1 km,07/2019,230619,425.85571091351306,430
28 St & 38 Ave,0-1 km,07/2020,0,0.0,0
28 St & 38 Ave,0-1 km,08/2019,220450,454.6187696489188,458
28 St & 38 Ave,0-1 km,08/2020,0,0.0,0
28 St & 38 Ave,2-3 km,06/2019,123533,287.59061164850203,105
28 St & 38 Ave,2-3 km,06/2020,0,0.0,0
28 St & 38 Ave,2-3 km,07/2019,319276,316.81986228062027,118
28 St & 38 Ave,2-3 km,07/2020,0,0.0,0
28 St & 38 Ave,2-3 km,08/2019,131624,279.3873341946375,102
28 St & 38 Ave,2-3 km,08/2020,0,0.0,0
28 St & 38 Ave,4-5 km,06/2019,89443,214.51364175468524,44
28 St & 38 Ave,4-5 km,06/2020,0,0.0,0
28 St & 38 Ave,4-5 km,07/2019,43859,109.35999337409856,23
28 St & 38 Ave,4-5 km,07/2020,0,0.0,0
28 St & 38 Ave,4-5 km,08/2019,63443,165.4722001368754,34
28 St & 38 Ave,4-5 km,08/2020,0,0.0,0
28 St & 38 Ave,6-7 km,06/2019,27187,78.06627403600766,12
28 St & 38 Ave,6-7 km,06/2020,0,0.0,0
28 St & 38 Ave,6-7 km,07/2019,7560,19.46999689965058,3
28 St & 38 Ave,6-7 km,07/2020,0,0.0,0
28 St & 38 Ave,6-7 km,08/2019,8990,26.415240133921923,4
28 St & 38 Ave,6-7 km,08/2020,0,0.0,0
28 St & 38 Ave,8-9 km,06/2019,7547,24.6967767840016,3
28 St & 38 Ave,8-9 km,06/2020,0,0.0,0
28 St & 38 Ave,8-9 km,07/2019,9382,32.38975794618801,4
28 St & 38 Ave,8-9 km,07/2020,0,0.0,0
28 St & 38 Ave,8-9 km,08/2019,6791,24.580602719958307,3
28 St & 38 Ave,8-9 km,08/2020,0,0.0,0
28 St & 38 Ave,10-11 km,06/2019,0,0.0,0
28 St & 38 Ave,10-11 km,06/2020,0,0.0,0
28 St & 38 Ave,10-11 km,07/2019,0,0.0,0
28 St & 38 Ave,10-11 km,07/2020,0,0.0,0
28 St & 38 Ave,10-11 km,08/2019,0,0.0,0
28 St & 38 Ave,10-11 km,08/2020,0,0.0,0
28 St & 38 Ave,12-13 km,06/2019,0,0.0,0
28 St & 38 Ave,12-13 km,06/2020,0,0.0,0
28 St & 38 Ave,12-13 km,07/2019,0,0.0,0
28 St & 38 Ave,12-13 km,07/2020,0,0.0,0
28 St & 38 Ave,12-13 km,08/2019,0,0.0,0
28 St & 38 Ave,12-13 km,08/2020,0,0.0,0
28 St & 41 Ave,0-1 km,06/2019,534917,838.108051199389,701
28 St & 41 Ave,0-1 km,06/2020,698599,689.7397596661004,676
28 St & 41 Ave,0-1 km,07/2019,502489,1019.9478692810411,887
28 St & 41 Ave,0-1 km,07/2020,767526,835.9677396275791,801
28 St & 41 Ave,0-1 km,08/2019,506013,929.0187796659803,823
28 St & 41 Ave,0-1 km,08/2020,1997533,769.2520708134022,728
28 St & 41 Ave,2-3 km,06/2019,420596,1006.953066084086,357
28 St & 41 Ave,2-3 km,06/2020,686477,1513.4569841772857,525
28 St & 41 Ave,2-3 km,07/2019,540425,1084.7059080785748,384
28 St & 41 Ave,2-3 km,07/2020,715325,1583.3448529374373,558
28 St & 41 Ave,2-3 km,08/2019,398351,1041.8276867051727,377
28 St & 41 Ave,2-3 km,08/2020,558474,1171.9992202122,418
28 St & 41 Ave,4-5 km,06/2019,181575,388.6371877637916,80
28 St & 41 Ave,4-5 km,06/2020,284476,703.7954153953395,147
28 St & 41 Ave,4-5 km,07/2019,197628,521.7766677348129,109
28 St & 41 Ave,4-5 km,07/2020,291981,728.1021579097379,150
28 St & 41 Ave,4-5 km,08/2019,202357,510.6877409184941,107
28 St & 41 Ave,4-5 km,08/2020,200021,516.1561198992747,106
28 St & 41 Ave,6-7 km,06/2019,26867,78.31512654732309,11
28 St & 41 Ave,6-7 km,06/2020,107013,221.66136950956138,33
28 St & 41 Ave,6-7 km,07/2019,31242,84.57020025910072,12
28 St & 41 Ave,6-7 km,07/2020,94691,199.5458471399503,29
28 St & 41 Ave,6-7 km,08/2019,39744,97.49467581775481,14
28 St & 41 Ave,6-7 km,08/2020,45644,129.4289088093135,19
28 St & 41 Ave,8-9 km,06/2019,3363,8.230371477903985,1
28 St & 41 Ave,8-9 km,06/2020,13281,36.795449625685535,4
28 St & 41 Ave,8-9 km,07/2019,18213,51.54049049112699,6
28 St & 41 Ave,8-9 km,07/2020,4009,17.871045453406808,2
28 St & 41 Ave,8-9 km,08/2019,16419,34.96880238774304,4
28 St & 41 Ave,8-9 km,08/2020,25616,76.06536215094529,9
28 St & 41 Ave,10-11 km,06/2019,0,0.0,0
28 St & 41 Ave,10-11 km,06/2020,0,0.0,0
28 St & 41 Ave,10-11 km,07/2019,0,0.0,0
28 St & 41 Ave,10-11 km,07/2020,5900,10.090975488140725,1
28 St & 41 Ave,10-11 km,08/2019,0,0.0,0
28 St & 41 Ave,10-11 km,08/2020,0,0.0,0
28 St & 41 Ave,12-13 km,06/2019,0,0.0,0
28 St & 41 Ave,12-13 km,06/2020,0,0.0,0
28 St & 41 Ave,12-13 km,07/2019,0,0.0,0
28 St & 41 Ave,12-13 km,07/2020,0,0.0,0
28 St & 41 Ave,12-13 km,08/2019,0,0.0,0
28 St & 41 Ave,12-13 km,08/2020,0,0.0,0
3 Ave & 14 St,0-1 km,06/2019,260982,483.6580470423655,405
3 Ave & 14 St,0-1 km,06/2020,352650,365.8986928602905,306
3 Ave & 14 St,0-1 km,07/2019,269249,405.73111235023737,341
3 Ave & 14 St,0-1 km,07/2020,307582,390.6308269963946,315
3 Ave & 14 St,0-1 km,08/2019,336670,477.41568303707464,399
3 Ave & 14 St,0-1 km,08/2020,655881,439.0872247718512,372
3 Ave & 14 St,2-3 km,06/2019,212794,511.86427340972415,187
3 Ave & 14 St,2-3 km,06/2020,389763,607.0150382953676,222
3 Ave & 14 St,2-3 km,07/2019,165598,379.768497783951,146
3 Ave & 14 St,2-3 km,07/2020,257703,526.7773539774738,186
3 Ave & 14 St,2-3 km,08/2019,161120,380.2982360333541,145
3 Ave & 14 St,2-3 km,08/2020,361022,604.2061096431779,219
3 Ave & 14 St,4-5 km,06/2019,75512,199.5924843167808,41
3 Ave & 14 St,4-5 km,06/2020,92842,225.7599543973754,43
3 Ave & 14 St,4-5 km,07/2019,35217,100.91793703131616,20
3 Ave & 14 St,4-5 km,07/2020,97160,255.68793858426523,49
3 Ave & 14 St,4-5 km,08/2019,31746,91.57407331238338,19
3 Ave & 14 St,4-5 km,08/2020,85381,213.98305410087121,41
3 Ave & 14 St,6-7 km,06/2019,45077,150.86467655204623,22
3 Ave & 14 St,6-7 km,06/2020,116774,258.5428427373849,37
3 Ave & 14 St,6-7 km,07/2019,28828,96.80343157953617,14
3 Ave & 14 St,6-7 km,07/2020,49982,150.46415731734334,22
3 Ave & 14 St,6-7 km,08/2019,40226,132.58088160629828,18
3 Ave & 14 St,6-7 km,08/2020,138493,277.4889014237676,40
3 Ave & 14 St,8-9 km,06/2019,9479,27.923362420245404,3
3 Ave & 14 St,8-9 km,06/2020,13686,42.95369164698006,5
3 Ave & 14 St,8-9 km,07/2019,4925,16.543516426715346,2
3 Ave & 14 St,8-9 km,07/2020,4416,9.053068392231657,1
3 Ave & 14 St,8-9 km,08/2019,4416,16.144926193369493,2
3 Ave & 14 St,8-9 km,08/2020,42772,118.74038141837634,14
3 Ave & 14 St,10-11 km,06/2019,0,0.0,0
3 Ave & 14 St,10-11 km,06/2020,5275,10.603905544975927,1
3 Ave & 14 St,10-11 km,07/2019,0,0.0,0
3 Ave & 14 St,10-11 km,07/2020,8219,31.772066191028152,3
3 Ave & 14 St,10-11 km,08/2019,0,0.0,0
3 Ave & 14 St,10-11 km,08/2020,3461,10.57589207831187,1
3 Ave & 14 St,12-13 km,06/2019,0,0.0,0
3 Ave & 14 St,12-13 km,06/2020,4411,12.815744365147168,1
3 Ave & 14 St,12-13 km,07/2019,0,0.0,0
3 Ave & 14 St,12-13 km,07/2020,0,0.0,0
3 Ave & 14 St,12-13 km,08/2019,0,0.0,0
3 Ave & 14 St,12-13 km,08/2020,0,0.0,0
3 Ave & Carroll St,0-1 km,06/2019,346838,595.8004067034959,528
3 Ave & Carroll St,0-1 km,06/2020,411691,311.65683269966144,280
3 Ave & Carroll St,0-1 km,07/2019,406893,540.8065033658479,503
3 Ave & Carroll St,0-1 km,07/2020,267044,352.49904132607946,317
3 Ave & Carroll St,0-1 km,08/2019,291619,560.7390169872486,517
3 Ave & Carroll St,0-1 km,08/2020,298682,399.6790402670584,386
3 Ave & Carroll St,2-3 km,06/2019,110829,234.0810475914301,93
3 Ave & Carroll St,2-3 km,06/2020,340333,190.12112707220845,71
3 Ave & Carroll St,2-3 km,07/2019,113688,253.28415492925097,97
3 Ave & Carroll St,2-3 km,07/2020,93785,193.79690584753266,72
3 Ave & Carroll St,2-3 km,08/2019,156034,267.281819184377,104
3 Ave & Carroll St,2-3 km,08/2020,116478,219.24155389700223,82
3 Ave & Carroll St,4-5 km,06/2019,75226,199.2417546264099,42
3 Ave & Carroll St,4-5 km,06/2020,39710,110.02788351609613,22
3 Ave & Carroll St,4-5 km,07/2019,81313,218.8663181388516,46
3 Ave & Carroll St,4-5 km,07/2020,55014,126.75096332635874,26
3 Ave & Carroll St,4-5 km,08/2019,89285,226.94749744840465,48
3 Ave & Carroll St,4-5 km,08/2020,84602,183.8199803007779,38
3 Ave & Carroll St,6-7 km,06/2019,21244,66.02952891591146,10
3 Ave & Carroll St,6-7 km,06/2020,20946,58.02629303088588,9
3 Ave & Carroll St,6-7 km,07/2019,37159,107.64160045027344,15
3 Ave & Carroll St,6-7 km,07/2020,44680,105.86483298800805,16
3 Ave & Carroll St,6-7 km,08/2019,45986,143.89609970954072,21
3 Ave & Carroll St,6-7 km,08/2020,17435,56.0186421129051,9
3 Ave & Carroll St,8-9 km,06/2019,18423,67.85700910894697,8
3 Ave & Carroll St,8-9 km,06/2020,17734,54.64558585001171,6
3 Ave & Carroll St,8-9 km,07/2019,6276,25.627517376738147,3
3 Ave & Carroll St,8-9 km,07/2020,12656,46.182362049132045,5
3 Ave & Carroll St,8-9 km,08/2019,34589,128.71418560451912,15
3 Ave & Carroll St,8-9 km,08/2020,12396,45.48538363432307,5
3 Ave & Carroll St,10-11 km,06/2019,0,0.0,0
3 Ave & Carroll St,10-11 km,06/2020,13773,43.26460604362891,4
3 Ave & Carroll St,10-11 km,07/2019,0,0.0,0
3 Ave & Carroll St,10-11 km,07/2020,3467,10.352358132769467,1
3 Ave & Carroll St,10-11 km,08/2019,0,0.0,0
3 Ave & Carroll St,10-11 km,08/2020,8008,21.39234264031481,2
3 Ave & Carroll St,12-13 km,06/2019,0,0.0,0
3 Ave & Carroll St,12-13 km,06/2020,0,0.0,0
3 Ave & Carroll St,12-13 km,07/2019,0,0.0,0
3 Ave & Carroll St,12-13 km,07/2020,4077,15.86179343351332,1
3 Ave & Carroll St,12-13 km,08/2019,0,0.0,0
3 Ave & Carroll St,12-13 km,08/2020,9417,30.66898301933824,2
3 Ave & E 100 St,0-1 km,06/2019,308728,316.3832763494601,361
3 Ave & E 100 St,0-1 km,06/2020,1964902,507.9652419635682,605
3 Ave & E 100 St,0-1 km,07/2019,294186,376.5826647308858,400
3 Ave & E 100 St,0-1 km,07/2020,1288256,548.209092479592,618
3 Ave & E 100 St,0-1 km,08/2019,263247,365.94852883077124,373
3 Ave & E 100 St,0-1 km,08/2020,574546,545.176110488419,625
3 Ave & E 100 St,2-3 km,06/2019,80477,195.71485377004373,71
3 Ave & E 100 St,2-3 km,06/2020,473995,566.3787104172853,210
3 Ave & E 100 St,2-3 km,07/2019,132313,248.61848132304414,91
3 Ave & E 100 St,2-3 km,07/2020,219810,481.89950005818673,171
3 Ave & E 100 St,2-3 km,08/2019,138273,284.78981397694565,110
3 Ave & E 100 St,2-3 km,08/2020,830042,510.3990894103317,175
3 Ave & E 100 St,4-5 km,06/2019,49378,130.35500288440883,29
3 Ave & E 100 St,4-5 km,06/2020,104597,232.61904598123164,49
3 Ave & E 100 St,4-5 km,07/2019,296196,115.52882410657696,26
3 Ave & E 100 St,4-5 km,07/2020,92838,233.65273884574825,50
3 Ave & E 100 St,4-5 km,08/2019,21566,61.51641129172758,12
3 Ave & E 100 St,4-5 km,08/2020,765269,294.35981502798126,60
3 Ave & E 100 St,6-7 km,06/2019,22066,67.89363656981436,10
3 Ave & E 100 St,6-7 km,06/2020,100572,237.6222298838254,35
3 Ave & E 100 St,6-7 km,07/2019,22269,70.61851603084233,10
3 Ave & E 100 St,6-7 km,07/2020,70365,182.45927596351007,27
3 Ave & E 100 St,6-7 km,08/2019,25196,97.05270704575969,14
3 Ave & E 100 St,6-7 km,08/2020,84593,217.06306708538585,32
3 Ave & E 100 St,8-9 km,06/2019,4781,16.344437076507482,2
3 Ave & E 100 St,8-9 km,06/2020,34852,105.11882271654471,12
3 Ave & E 100 St,8-9 km,07/2019,77308,169.04915178409317,20
3 Ave & E 100 St,8-9 km,07/2020,26339,58.277877341792475,7
3 Ave & E 100 St,8-9 km,08/2019,28138,105.68255312835254,13
3 Ave & E 100 St,8-9 km,08/2020,26863,89.19184659543734,10
3 Ave & E 100 St,10-11 km,06/2019,0,0.0,0
3 Ave & E 100 St,10-11 km,06/2020,4118,10.520315475965107,1
3 Ave & E 100 St,10-11 km,07/2019,0,0.0,0
3 Ave & E 100 St,10-11 km,07/2020,5666,21.13457598585333,2
3 Ave & E 100 St,10-11 km,08/2019,0,0.0,0
3 Ave & E 100 St,10-11 km,08/2020,19672,66.63673754652432,6
3 Ave & E 100 St,12-13 km,06/2019,0,0.0,0
3 Ave & E 100 St,12-13 km,06/2020,3040,12.027341576269453,1
3 Ave & E 100 St,12-13 km,07/2019,0,0.0,0
3 Ave & E 100 St,12-13 km,07/2020,0,0.0,0
3 Ave & E 100 St,12-13 km,08/2019,0,0.0,0
3 Ave & E 100 St,12-13 km,08/2020,0,0.0,0
3 Ave & E 112 St,0-1 km,06/2019,476196,305.13240943599334,350
3 Ave & E 112 St,0-1 km,06/2020,1787632,628.6990573439812,815
3 Ave & E 112 St,0-1 km,07/2019,438364,383.2553278740034,415
3 Ave & E 112 St,0-1 km,07/2020,7740011,687.0196258903358,848
3 Ave & E 112 St,0-1 km,08/2019,330256,406.60334806881997,431
3 Ave & E 112 St,0-1 km,08/2020,815227,691.3650120355909,801
3 Ave & E 112 St,2-3 km,06/2019,62989,121.83322562189193,46
3 Ave & E 112 St,2-3 km,06/2020,298372,515.1748689607335,188
3 Ave & E 112 St,2-3 km,07/2019,88224,130.0425108011144,50
3 Ave & E 112 St,2-3 km,07/2020,2569060,634.9089062101032,228
3 Ave & E 112 St,2-3 km,08/2019,72642,148.73115033011103,54
3 Ave & E 112 St,2-3 km,08/2020,393218,788.8547608691109,284
3 Ave & E 112 St,4-5 km,06/2019,22938,62.819740163285076,12
3 Ave & E 112 St,4-5 km,06/2020,207555,338.08235913486027,69
3 Ave & E 112 St,4-5 km,07/2019,12752,34.53712352707073,7
3 Ave & E 112 St,4-5 km,07/2020,84931,224.52881877107927,45
3 Ave & E 112 St,4-5 km,08/2019,102302,38.994074866151124,8
3 Ave & E 112 St,4-5 km,08/2020,82140,255.3856771216371,53
3 Ave & E 112 St,6-7 km,06/2019,9307,27.61160309602214,4
3 Ave & E 112 St,6-7 km,06/2020,60741,188.66710027557508,27
3 Ave & E 112 St,6-7 km,07/2019,6976,20.195346671500893,3
3 Ave & E 112 St,6-7 km,07/2020,82267,250.1266616096333,36
3 Ave & E 112 St,6-7 km,08/2019,12072,33.93899219913898,5
3 Ave & E 112 St,6-7 km,08/2020,40352,123.60931790912892,18
3 Ave & E 112 St,8-9 km,06/2019,11598,33.953899968710594,4
3 Ave & E 112 St,8-9 km,06/2020,45377,93.29948417915722,11
3 Ave & E 112 St,8-9 km,07/2019,2438,8.701587426930114,1
3 Ave & E 112 St,8-9 km,07/2020,72331,159.94622189913466,18
3 Ave & E 112 St,8-9 km,08/2019,8544,26.15609683079164,3
3 Ave & E 112 St,8-9 km,08/2020,37923,92.99643926527764,11
3 Ave & E 112 St,10-11 km,06/2019,0,0.0,0
3 Ave & E 112 St,10-11 km,06/2020,6683,21.10559073041867,2
3 Ave & E 112 St,10-11 km,07/2019,0,0.0,0
3 Ave & E 112 St,10-11 km,07/2020,18343,44.53418666786197,4
3 Ave & E 112 St,10-11 km,08/2019,0,0.0,0
3 Ave & E 112 St,10-11 km,08/2020,9887,31.639133455129272,3
3 Ave & E 112 St,12-13 km,06/2019,0,0.0,0
3 Ave & E 112 St,12-13 km,06/2020,109717,41.18404490529107,3
3 Ave & E 112 St,12-13 km,07/2019,0,0.0,0
3 Ave & E 112 St,12-13 km,07/2020,4712,12.22496509188417,1
3 Ave & E 112 St,12-13 km,08/2019,0,0.0,0
3 Ave & E 112 St,12-13 km,08/2020,0,0.0,0
3 Ave & E 62 St,0-1 km,06/2019,729981,1310.5172522270711,1239
3 Ave & E 62 St,0-1 km,06/2020,1109194,1219.800215886062,1195
3 Ave & E 62 St,0-1 km,07/2019,890538,1561.1674561588106,1488
3 Ave & E 62 St,0-1 km,07/2020,1232250,1697.877302880919,1643
3 Ave & E 62 St,0-1 km,08/2019,1065431,1604.6532990854503,1561
3 Ave & E 62 St,0-1 km,08/2020,1050383,1469.254343045062,1437
3 Ave & E 62 St,2-3 km,06/2019,621248,1438.38443499758,540
3 Ave & E 62 St,2-3 km,06/2020,1084444,2306.276029159147,837
3 Ave & E 62 St,2-3 km,07/2019,833041,1963.448689427906,739
3 Ave & E 62 St,2-3 km,07/2020,1188261,2594.078970536756,947
3 Ave & E 62 St,2-3 km,08/2019,762529,1746.713440151947,660
3 Ave & E 62 St,2-3 km,08/2020,2158910,2574.479274277757,944
3 Ave & E 62 St,4-5 km,06/2019,243434,660.9338016905298,140
3 Ave & E 62 St,4-5 km,06/2020,724275,1641.0035549862891,354
3 Ave & E 62 St,4-5 km,07/2019,307673,804.3313833691253,170
3 Ave & E 62 St,4-5 km,07/2020,960090,2008.215705780699,429
3 Ave & E 62 St,4-5 km,08/2019,253814,673.416568338841,146
3 Ave & E 62 St,4-5 km,08/2020,637327,1643.4455988927957,344
3 Ave & E 62 St,6-7 km,06/2019,79820,210.7058651344935,30
3 Ave & E 62 St,6-7 km,06/2020,211262,529.0153299477547,76
3 Ave & E 62 St,6-7 km,07/2019,77959,224.47898934283614,32
3 Ave & E 62 St,6-7 km,07/2020,216724,500.84351609228264,73
3 Ave & E 62 St,6-7 km,08/2019,51516,146.66696076227126,21
3 Ave & E 62 St,6-7 km,08/2020,217375,581.217359296938,82
3 Ave & E 62 St,8-9 km,06/2019,12373,36.02496677174613,4
3 Ave & E 62 St,8-9 km,06/2020,39784,124.43191457632759,14
3 Ave & E 62 St,8-9 km,07/2019,18967,61.30913223693544,7
3 Ave & E 62 St,8-9 km,07/2020,421063,150.70881159113839,17
3 Ave & E 62 St,8-9 km,08/2019,17443,51.911453109156604,6
3 Ave & E 62 St,8-9 km,08/2020,46721,114.97656135442548,13
3 Ave & E 62 St,10-11 km,06/2019,0,0.0,0
3 Ave & E 62 St,10-11 km,06/2020,3887,10.036251800631376,1
3 Ave & E 62 St,10-11 km,07/2019,3053,10.898234347715071,1
3 Ave & E 62 St,10-11 km,07/2020,13845,10.95140647769222,1
3 Ave & E 62 St,10-11 km,08/2019,0,0.0,0
3 Ave & E 62 St,10-11 km,08/2020,5115,21.74508621029045,2
3 Ave & E 62 St,12-13 km,06/2019,0,0.0,0
3 Ave & E 62 St,12-13 km,06/2020,0,0.0,0
3 Ave & E 62 St,12-13 km,07/2019,0,0.0,0
3 Ave & E 62 St,12-13 km,07/2020,0,0.0,0
3 Ave & E 62 St,12-13 km,08/2019,0,0.0,0
3 Ave & E 62 St,12-13 km,08/2020,0,0.0,0
3 Ave & E 71 St,0-1 km,06/2019,272026,484.94106894491415,441
3 Ave & E 71 St,0-1 km,06/2020,872287,885.7523743810543,911
3 Ave & E 71 St,0-1 km,07/2019,296117,556.7542747746297,504
3 Ave & E 71 St,0-1 km,07/2020,984792,951.8329532226797,1039
3 Ave & E 71 St,0-1 km,08/2019,388391,613.4718027782435,560
3 Ave & E 71 St,0-1 km,08/2020,832584,999.882721791064,989
3 Ave & E 71 St,2-3 km,06/2019,262810,628.0538932376769,230
3 Ave & E 71 St,2-3 km,06/2020,726461,1299.0939567348055,456
3 Ave & E 71 St,2-3 km,07/2019,273283,672.54155350929,240
3 Ave & E 71 St,2-3 km,07/2020,630738,1396.5615947053184,500
3 Ave & E 71 St,2-3 km,08/2019,278632,670.3586467484171,238
3 Ave & E 71 St,2-3 km,08/2020,642816,1523.215579954469,542
3 Ave & E 71 St,4-5 km,06/2019,72593,214.15466452482656,44
3 Ave & E 71 St,4-5 km,06/2020,303892,735.5017759164604,153
3 Ave & E 71 St,4-5 km,07/2019,73545,233.61188387414134,49
3 Ave & E 71 St,4-5 km,07/2020,268384,716.4134995746068,146
3 Ave & E 71 St,4-5 km,08/2019,138873,249.25002908669407,53
3 Ave & E 71 St,4-5 km,08/2020,241831,696.2625366970697,141
3 Ave & E 71 St,6-7 km,06/2019,33854,86.79687973081124,13
3 Ave & E 71 St,6-7 km,06/2020,99858,258.33616847569795,39
3 Ave & E 71 St,6-7 km,07/2019,24530,67.74187281701383,10
3 Ave & E 71 St,6-7 km,07/2020,72525,198.82132335392222,29
3 Ave & E 71 St,6-7 km,08/2019,28315,73.01777371396749,11
3 Ave & E 71 St,6-7 km,08/2020,72961,196.75326219857007,29
3 Ave & E 71 St,8-9 km,06/2019,4633,8.430286193504744,1
3 Ave & E 71 St,8-9 km,06/2020,11162,34.32146729293175,4
3 Ave & E 71 St,8-9 km,07/2019,5262,17.022066638150335,2
3 Ave & E 71 St,8-9 km,07/2020,8676,27.77535951458941,3
3 Ave & E 71 St,8-9 km,08/2019,2691,9.962863406144978,1
3 Ave & E 71 St,8-9 km,08/2020,23643,77.8621525081157,9
3 Ave & E 71 St,10-11 km,06/2019,0,0.0,0
3 Ave & E 71 St,10-11 km,06/2020,0,0.0,0
3 Ave & E 71 St,10-11 km,07/2019,0,0.0,0
3 Ave & E 71 St,10-11 km,07/2020,0,0.0,0
3 Ave & E 71 St,10-11 km,08/2019,0,0.0,0
3 Ave & E 71 St,10-11 km,08/2020,20700,51.36571949571463,5
3 Ave & E 71 St,12-13 km,06/2019,0,0.0,0
3 Ave & E 71 St,12-13 km,06/2020,0,0.0,0
3 Ave & E 71 St,12-13 km,07/2019,0,0.0,0
3 Ave & E 71 St,12-13 km,07/2020,0,0.0,0
3 Ave & E 71 St,12-13 km,08/2019,0,0.0,0
3 Ave & E 71 St,12-13 km,08/2020,0,0.0,0
3 Ave & E 72 St,0-1 km,06/2019,424455,745.2442685840767,687
3 Ave & E 72 St,0-1 km,06/2020,1058221,894.5556797851522,1018
3 Ave & E 72 St,0-1 km,07/2019,377825,661.5625597366867,641
3 Ave & E 72 St,0-1 km,07/2020,1127467,1082.2859178178237,1218
3 Ave & E 72 St,0-1 km,08/2019,483804,705.9745650166185,697
3 Ave & E 72 St,0-1 km,08/2020,1069472,1147.249832384734,1227
3 Ave & E 72 St,2-3 km,06/2019,416593,967.9524010628502,354
3 Ave & E 72 St,2-3 km,06/2020,747203,1486.473449981142,533
3 Ave & E 72 St,2-3 km,07/2019,398697,909.695703688413,335
3 Ave & E 72 St,2-3 km,07/2020,620580,1436.467140640827,513
3 Ave & E 72 St,2-3 km,08/2019,393933,933.9551092725735,339
3 Ave & E 72 St,2-3 km,08/2020,810595,1785.6187153373658,630
3 Ave & E 72 St,4-5 km,06/2019,166138,385.1474075816258,79
3 Ave & E 72 St,4-5 km,06/2020,275772,776.1046368076477,157
3 Ave & E 72 St,4-5 km,07/2019,101237,256.7835052108819,55
3 Ave & E 72 St,4-5 km,07/2020,335947,934.9307701493609,188
3 Ave & E 72 St,4-5 km,08/2019,161036,464.1555203835458,97
3 Ave & E 72 St,4-5 km,08/2020,429457,1144.8711223136652,235
3 Ave & E 72 St,6-7 km,06/2019,33500,100.27897346896289,14
3 Ave & E 72 St,6-7 km,06/2020,109965,307.9775417227485,46
3 Ave & E 72 St,6-7 km,07/2019,39433,130.1278650536517,19
3 Ave & E 72 St,6-7 km,07/2020,120154,327.74437776137654,48
3 Ave & E 72 St,6-7 km,08/2019,31173,85.33506442755045,12
3 Ave & E 72 St,6-7 km,08/2020,146799,386.6128194471889,57
3 Ave & E 72 St,8-9 km,06/2019,32330,68.31141537730987,8
3 Ave & E 72 St,8-9 km,06/2020,33877,95.74062621863413,11
3 Ave & E 72 St,8-9 km,07/2019,5133,17.13016377413835,2
3 Ave & E 72 St,8-9 km,07/2020,26992,70.95716329136154,8
3 Ave & E 72 St,8-9 km,08/2019,4107,8.341378933432887,1
3 Ave & E 72 St,8-9 km,08/2020,33733,93.0529241550022,11
3 Ave & E 72 St,10-11 km,06/2019,2495,10.559645785624587,1
3 Ave & E 72 St,10-11 km,06/2020,2509,10.68492661160264,1
3 Ave & E 72 St,10-11 km,07/2019,6424,10.591913134735838,1
3 Ave & E 72 St,10-11 km,07/2020,3231,11.307824336856132,1
3 Ave & E 72 St,10-11 km,08/2019,0,0.0,0
3 Ave & E 72 St,10-11 km,08/2020,2523,10.472880960447739,1
3 Ave & E 72 St,12-13 km,06/2019,0,0.0,0
3 Ave & E 72 St,12-13 km,06/2020,0,0.0,0
